,value,percentage,datetime
0,90353.729,0.4032418008504191,2020-01-01T00:00:00.000+01:00
1,60864.594,0.20684676782343694,2020-02-01T00:00:00.000+01:00
2,44749.996,0.13644730899324933,2020-03-01T00:00:00.000+01:00
3,67563.233,0.20734928552761145,2020-04-01T00:00:00.000+02:00
4,77545.154,0.13543145999625023,2020-05-01T00:00:00.000+02:00
5,159563.077,0.20691855467453468,2020-06-01T00:00:00.000+02:00
6,228071.039,0.2521821510046108,2020-07-01T00:00:00.000+02:00
7,177582.114,0.21311067370860054,2020-08-01T00:00:00.000+02:00
8,108363.01,0.19115516525312504,2020-09-01T00:00:00.000+02:00
9,74508.786,0.1632706722889579,2020-10-01T00:00:00.000+02:00
10,195736.08,0.5113581211940771,2020-11-01T00:00:00.000+01:00
11,185891.969,0.5225422079004678,2020-12-01T00:00:00.000+01:00
