,value,percentage,datetime
0,40370.228,0.3806531045392598,2019-01-01T00:00:00.000+01:00
1,57339.018,0.49472218632366793,2019-02-01T00:00:00.000+01:00
2,26311.523,0.2703270140816708,2019-03-01T00:00:00.000+01:00
3,25020.153,0.28480020039248233,2019-04-01T00:00:00.000+02:00
4,22958.569,0.3630339809047246,2019-05-01T00:00:00.000+02:00
5,16793.131,0.24071467030370947,2019-06-01T00:00:00.000+02:00
6,20218.794,0.26020156837806935,2019-07-01T00:00:00.000+02:00
7,20288.618,0.2664028507913341,2019-08-01T00:00:00.000+02:00
8,15939.702,0.20828261630854628,2019-09-01T00:00:00.000+02:00
9,16986.119,0.20134174140006025,2019-10-01T00:00:00.000+02:00
10,56089.018,0.4370223366541106,2019-11-01T00:00:00.000+01:00
11,69993.766,0.5239725975354251,2019-12-01T00:00:00.000+01:00
